plot,Date,Recorder,Observer,Quadrant,Zone,Litt.depth,month,conmod,disturbed,seeded,wateredJul2012 
726,6/19/14,CD,HR,E,Inner,0,6,Fence,TRUE,TRUE,FALSE
726,6/19/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,FALSE
726,6/19/14,CD,HR,S,Inner,0,6,Fence,TRUE,TRUE,FALSE
726,6/19/14,CD,HR,S,Outer,0,6,Fence,TRUE,TRUE,FALSE
726,6/19/14,CD,HR,W,Inner,0,6,Fence,TRUE,TRUE,FALSE
726,6/19/14,CD,HR,W,Outer,0,6,Fence,TRUE,TRUE,FALSE
727,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,TRUE
727,10/26/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,TRUE
727,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,TRUE
728,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,FALSE
728,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,FALSE
728,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,FALSE
729,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,FALSE
729,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,FALSE
729,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,FALSE
730,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,TRUE
730,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,W,Inner,0.5,6,Salsola,FALSE,TRUE,TRUE
730,6/19/14,CD,HR,W,Outer,0.5,6,Salsola,FALSE,TRUE,TRUE
731,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,E,Inner,0.1,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,FALSE
731,10/26/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,FALSE
731,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,FALSE
732,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,TRUE
732,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
732,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,TRUE
733,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,TRUE
733,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,TRUE
733,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,TRUE
734,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,S,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,FALSE
734,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,FALSE
734,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,FALSE
735,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,S,Outer,0.1,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,TRUE
735,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,TRUE
735,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,TRUE
736,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,FALSE
736,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
736,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
737,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,S,Inner,0.1,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,TRUE
737,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,TRUE
737,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,TRUE
738,10/26/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,S,Inner,0.5,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,W,Inner,1,10,Fence,FALSE,FALSE,FALSE
738,10/26/14,SM,SF,W,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,N,Inner,1.5,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,S,Inner,2,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,W,Inner,4,6,Fence,FALSE,FALSE,FALSE
738,6/19/14,CD,HR,W,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
739,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,FALSE
739,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,FALSE
739,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,FALSE
740,10/26/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,E,Inner,1,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,S,Inner,1,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,W,Inner,1.5,10,Fence,FALSE,FALSE,TRUE
740,10/26/14,SM,SF,W,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,N,Inner,1,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,E,Inner,1,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,S,Inner,3,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,W,Inner,8,6,Fence,FALSE,FALSE,TRUE
740,6/19/14,CD,HR,W,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
741,10/26/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,E,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,S,Inner,1.5,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,S,Outer,1,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,W,Inner,1,10,Fence,FALSE,TRUE,TRUE
741,10/26/14,SM,SF,W,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,N,Inner,9,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,N,Outer,4,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,S,Inner,6,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,S,Outer,1,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,W,Inner,4,6,Fence,FALSE,TRUE,TRUE
741,6/19/14,CD,HR,W,Outer,1,6,Fence,FALSE,TRUE,TRUE
742,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,TRUE
742,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,N,Outer,0.5,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,E,Inner,0.5,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,W,Inner,0.5,6,Bare,TRUE,FALSE,TRUE
742,6/19/14,CD,HR,W,Outer,0.5,6,Bare,TRUE,FALSE,TRUE
743,10/26/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,S,Inner,1,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,S,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,W,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
743,10/26/14,SM,SF,W,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,N,Inner,1,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,S,Inner,4,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,W,Inner,2,6,Fence,FALSE,TRUE,FALSE
743,6/19/14,CD,HR,W,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
744,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,W,Inner,1,10,Fence,TRUE,TRUE,TRUE
744,10/26/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,N,Inner,3,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,N,Outer,1,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,S,Inner,9,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,W,Inner,3,6,Fence,TRUE,TRUE,TRUE
744,6/19/14,CD,HR,W,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
745,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,E,Inner,0.1,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,S,Inner,1,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,W,Inner,2,10,Fence,TRUE,FALSE,TRUE
745,10/26/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,N,Inner,3,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,E,Outer,0,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,S,Inner,5,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,W,Inner,6,6,Fence,TRUE,FALSE,TRUE
745,6/19/14,CD,HR,W,Outer,0.5,6,Fence,TRUE,FALSE,TRUE
746,10/26/14,SM,SF,N,Inner,0.1,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,FALSE
746,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,FALSE
